vin,car_model,car_mk,car_model_yyyy,color,created_at,num
3VWKP7AJXDM290428,350Z,Nissan,2007,Khaki,2021-02-14 12:41:45,
WBAKF5C50DE528168,Precis,Mitsubishi,1986,Goldenrod,2021-05-10 02:03:18,49.868
WAUDF98E96A822185,Suburban 1500,Chevrolet,2002,Maroon,2021-11-01 08:52:19,19.091
1N6AA0CC5FN111109,F350,Ford,2011,Turquoise,2021-12-02 21:51:13,66.617
WA1CGAFE0FD310341,Sentra,Nissan,,,2021-03-12 02:15:41,32.3
2T1KU4EE2DC384805,Sonoma Club Coupe,GMC,1997,Indigo,2021-07-04 13:31:43,46.263
WBAWC33598P341312,Panamera,Porsche,2010,Fuscia,2021-10-03 14:20:12,
3C6TD5DT2CG970412,CL-Class,Mercedes-Benz,2006,Purple,2021-05-29 10:31:26,42.207
YV4902NC9F1050126,B-Series Plus,Mazda,1999,Turquoise,2021-08-29 22:08:54,34.464
WBALW3C53FC663605,S4,Audi,2010,Mauv,2021-05-10 10:46:30,
5N1AA0NCXFN187906,Regal,Buick,2000,Violet,2021-03-12 00:10:21,16.993
1GYEE637760755233,GT-R,Nissan,2012,Turquoise,2021-05-03 08:25:09,41.207
3D73Y4EL3BG611242,Contour,Ford,,,2021-07-11 23:12:22,53.977
2C4RDGBG5CR150971,Continental Super,Bentley,2010,Red,2021-07-11 18:37:28,82.742
KMHTC6ADXCU181769,Riviera,Buick,1993,Mauv,2021-11-27 00:52:41,20.908
KMHTC6AD6DU350820,Galant,Mitsubishi,2003,Indigo,2021-12-26 03:10:57,9.837
1G4GA5GR9CF493252,Diablo,Lamborghini,1998,Pink,2021-10-09 12:48:32,98.809
4T1BF1FKXCU914416,LTD,Ford,1984,Crimson,2021-08-07 00:25:21,7.903
WA1VFBFL3EA803740,Silverado 2500,Chevrolet,,,2021-12-27 22:03:25,46.014
WBALM7C55BE186543,E-Class,Mercedes-Benz,,,2021-03-10 16:36:03,60.037
1FTEX1EW0AK616966,Escalade,Cadillac,2005,Turquoise,2021-02-17 19:25:06,
1D7RB1GK8AS061431,Miata MX-5,Mazda,1996,Orange,2021-02-15 01:48:27,
1C6RD7MT8CS546151,NV3500,Nissan,2012,Violet,2021-02-01 18:32:04,45.814
SCFFDCCD6CG420776,Outlander,Mitsubishi,2008,Mauv,2021-04-13 18:18:48,73.997
SCBZK25E63C789682,S70,Volvo,1999,Orange,2021-10-12 08:24:55,6.418
TRUUT28N911697285,G3,Pontiac,2010,Goldenrod,2021-06-14 06:17:21,30.325
3C3CFFJH7FT370445,E-Class,Mercedes-Benz,1991,Crimson,2021-12-04 12:12:02,76.372
1G6AL5S33E0506965,Matrix,Toyota,,,2021-01-20 03:23:17,71.662
1G6DV1EP7F0507343,SX4,Suzuki,2010,Pink,2021-10-17 18:38:12,5.591
19UUA65545A837147,Amanti,Kia,2004,Yellow,2021-07-07 13:32:59,
1C4RDHDG0EC234744,Cabriolet,Volkswagen,,,2021-08-06 19:35:14,
YV126MEB7F1560457,Cordia,Mitsubishi,,,2021-01-13 07:38:26,76.527
2C3CCARG7DH559089,X5,BMW,2006,Goldenrod,2021-03-18 22:07:01,2.537
WBAUP7C50BV475096,Metro,Geo,1994,Crimson,2021-10-22 07:59:10,
WAUVT58E33A245901,Durango,Dodge,2009,Orange,2021-08-20 03:51:05,82.495
WAUBF48HX7K164652,Rio,Kia,2012,Violet,2021-07-08 00:48:08,
1G6KD57Y78U264832,Silverado 2500,Chevrolet,2001,Violet,2021-10-22 09:12:15,50.778
1HGCP2E37AA130250,Q7,Audi,2009,Khaki,2021-05-05 16:15:21,22.743
1G6DG577680432328,Countach,Lamborghini,1986,Blue,2021-06-23 22:48:52,
2G4WD582761375524,Caravan,Dodge,1996,Teal,2021-11-13 20:20:19,
WBAVM5C55DV085602,Savana 1500,GMC,2009,Goldenrod,2021-10-27 19:35:10,26.681
WAUSF78E07A601698,Silverado 2500,Chevrolet,2005,Orange,2021-12-10 16:55:02,71.806
1G6DN57S240287633,Mountaineer,Mercury,2004,Mauv,2021-05-25 06:40:05,59.422
5N1AN0NU1CN310145,Corvette,Chevrolet,1988,Goldenrod,2021-12-24 18:17:00,30.21
WAU2GBFC9EN511912,XK Series,Jaguar,2000,Goldenrod,2021-08-16 03:52:47,
WAUKF98E08A906695,Suburban 2500,Chevrolet,1996,Yellow,2021-02-10 02:41:21,
WBAYF4C53DD327990,Canyon,GMC,2006,Violet,2021-08-27 10:52:51,
WBA3C1C52CF307153,Express,Chevrolet,2006,Fuscia,2021-10-21 03:34:35,48.653
JTHBW1GG2F2643400,Silverado 1500,Chevrolet,2002,Green,2021-03-02 07:07:16,23.032
WAUGL78E65A992402,Jetta,Volkswagen,2011,Turquoise,2021-12-30 19:15:51,17.044
1FBNE3BL0ED101623,SVX,Subaru,1995,Orange,2021-08-09 23:04:50,15.071
1C6RD6MTXCS322499,LeBaron,Chrysler,1995,Green,2021-01-25 06:06:01,27.641
JN8AF5MVXFT927220,XC90,Volvo,2008,Khaki,2021-12-08 22:18:39,14.578
1G6KS54Y42U003093,Daewoo Lacetti,Suzuki,2006,Yellow,2021-07-25 21:21:36,48.648
1GYEC63TX2R412389,i-370,Isuzu,2008,Fuscia,2021-09-10 19:22:33,25.196
WBA3R1C58FF162834,E150,Ford,2008,Teal,2021-05-16 15:04:50,24.609
1GYS3BEF2DR605397,Wrangler,Jeep,1993,Red,2021-03-06 22:50:32,57.685
JTJHY7AX5D4785093,Taurus,Ford,1989,Turquoise,2021-12-02 15:22:45,4.862
WAUXD68D62A559690,Sportvan G20,Chevrolet,1992,Yellow,2021-07-20 10:55:41,79.631
1D4PU5GK2BW316641,Suburban,Chevrolet,2008,Khaki,2021-10-10 05:43:23,97.197
2FMDK3JC4AB480364,LeSabre,Buick,1986,Green,2021-10-11 23:25:54,
1GYS4LKJXFR770550,Ramcharger,Dodge,1993,Purple,2021-01-21 18:36:48,63.066
WBAEW53493P598131,Envoy,GMC,1998,Blue,2021-08-09 14:52:31,
1N6AA0CJ7FN183878,Tribute,Mazda,2011,Turquoise,2021-02-01 13:20:22,31.261
1N6BF0KL1FN428974,S60,Volvo,2007,Violet,2021-02-11 15:12:04,63.581
1FTNS1EW0AD242166,Town & Country,Chrysler,,,2021-02-17 16:03:20,45.317
1G6AB5SA1D0525563,TT,Audi,,,2021-01-05 11:52:54,13.847
1G6D25EY1B0254944,Boxster,Porsche,,,2021-10-07 15:44:47,
5NPDH4AE3FH226122,Civic,Honda,2010,Green,2021-03-27 06:35:09,
1G6YV34A155529799,Suburban 2500,GMC,1994,Orange,2021-03-08 18:00:07,64.881
WBA3C3C54DF680921,W201,Mercedes-Benz,1986,Green,2021-06-01 00:03:39,
WBA3C1G55DN643686,X3,BMW,2007,Purple,2021-01-13 23:51:01,
JTHBE1D22F5178417,Vantage,Aston Martin,2008,Teal,2021-12-28 23:23:28,43.778
JH4KA96553C915540,Sky,Saturn,2009,Maroon,2021-10-14 13:33:42,
YV4952BL9E1397234,Countach,Lamborghini,1986,Goldenrod,2021-08-19 17:08:33,98.871
SALAG2D41BA283667,Malibu,Chevrolet,2003,Orange,2021-02-26 08:11:04,9.929
WAUDT48H34K635277,Suburban 2500,Chevrolet,2006,Green,2021-09-06 23:18:10,80.704
5FRYD3H41EB606091,T100,Toyota,1998,Khaki,2021-01-13 06:53:32,
JM3KE2BE0D0162237,Cavalier,Chevrolet,2005,Yellow,2021-06-04 19:46:03,95.798
JTJBM7FX8B5705920,riolet,Audi,1994,Aquamarine,2021-08-29 03:05:08,91.548
KMHHT6KD8BU647542,Bonneville,Pontiac,1997,Violet,2021-04-20 22:16:50,61.14
1GYS4KEF6DR317525,Tribeca,Subaru,,,2021-03-31 14:15:36,37.541
SCFBF03B88G509603,Avalanche,Chevrolet,2002,Green,2021-01-06 09:39:40,55.467
1FBNE3BLXAD301631,S10 Blazer,Chevrolet,,,2021-02-25 00:06:24,71.856
WAUDL94F96N195469,Lucerne,Buick,2011,Maroon,2021-12-09 15:37:11,5.83
WAUEF98E48A406794,370Z,Nissan,2011,Yellow,2021-11-17 15:50:51,76.196
5UXZV4C51D0857410,Savana 3500,GMC,2010,Crimson,2021-12-02 01:09:38,9.831
1GTN1UEH3FZ856390,Esperante,Panoz,2006,Red,2021-06-02 11:34:47,80.522
1FTMF1CW8AF559040,Tacoma,Toyota,2007,Aquamarine,2021-02-25 09:24:55,10.751
KNAGN4AD0F5398702,Tracker,Geo,1995,Goldenrod,2021-10-19 15:52:29,69.039
JTHBC1KS9B5385440,Versa,Nissan,2008,Yellow,2021-11-22 20:25:56,78.364
KMHGH4JH4DU501132,Miata MX-5,Mazda,2010,Yellow,2021-11-09 15:37:03,
3D73M4CL5AG925438,Monte Carlo,Chevrolet,2007,Khaki,2021-07-19 00:03:20,6.691
5NPDH4AE7FH402301,EV1,GMC,,,2021-03-25 11:04:42,80.231
1G6DS57V790382568,Vitara,Suzuki,2001,Indigo,2021-06-27 03:07:12,
WAUEF98EX6A023942,A4,Audi,2012,Teal,2021-06-27 00:19:27,1.54
WAUAF78EX8A963776,Savana 2500,GMC,1997,Aquamarine,2021-03-08 09:17:27,71.206
WAUGL78E98A129887,Explorer,Ford,,,2021-12-15 14:12:28,74.548
1C6RD6HT4CS783627,Colorado,Chevrolet,2009,Blue,2021-03-11 11:16:47,
JTJBJRBZ1F2773527,Rio,Kia,2006,Violet,2021-03-31 02:08:28,64.115
2C3CDYBT1DH228103,Touareg 2,Volkswagen,2009,Pink,2021-07-26 08:15:13,84.813
WVWED7AJ1DW847039,924,Porsche,1988,Crimson,2021-04-25 07:48:17,
1ZVBP8JZ7E5681118,Suburban 1500,GMC,,,2021-07-13 10:53:23,13.859
JN8AF5MR2CT517056,Liberty,Jeep,2011,Orange,2021-01-28 22:18:40,38.28
WA1WMBFE8CD291545,Tacoma,Toyota,2002,Fuscia,2021-05-02 21:41:35,56.081
SAJWA4DB5EL317175,458 Italia,Ferrari,,,2021-11-25 13:11:40,2.277
1FTEW1CM2DF390219,Esprit Turbo,Lotus,1984,Violet,2021-04-24 08:13:25,
1FTSW3B59AE737183,Tahoe,Chevrolet,2012,Purple,2021-01-29 21:28:48,62.043
